date,US1M,US3M,US6M,US1Y,US2Y,US3Y,US5Y,US7Y,US10Y,US20Y,US30Y,SMA_5,SMA_20,RSI_14,Signal,Position,Yield_Return,Strategy_Return,Cumulative_Yield,Cumulative_Strategy,Target,SMA_diff,pct_change,lag_1,lag_2,volatility_3d,momentum_3d,roc_5d,rolling_sharpe_5,z_score_10,volatility_band,momentum_z,roc_volatility,prob,Daily_Return,Cumulative_Return,Benchmark_CumReturn,MACD,BB_width,RSI_trend,PC1,PC2,PC3
2008-01-04,3.22,3.2,3.22,3.06,2.74,2.75,3.18,3.47,3.88,4.4,4.36,4.081,4.046,38.21399966375909,0.5912581293542287,0.0,-0.0076726342710997,-0.0,95.5665024630531,436.8981407459984,0,0.2910288233776531,-0.0076726342710997,0.6334004836649807,0.6327082337114904,-0.08432031519283242,-1.3354542509969622,-2.1458553998258005,-2.2852341104580436,-1.115396341705075,-0.4960903764072601,0.8696644188557431,-1.3555421775796617,0.44577113671973356,-0.0,1.1161587117810334,0.6165197235997996,-0.8256846925669701,0.2249143332583154,-1.1964291143450467,-3.7043612438114772,0.4258768057801391,1.2364959768924562
2008-01-07,3.27,3.27,3.29,3.11,2.76,2.76,3.16,3.46,3.86,4.37,4.34,4.063,4.041333333333333,37.37052628998822,0.5912581293542287,0.0,-0.0051546391752577,-0.0,95.07389162561468,436.8981407459984,0,0.17055429100734232,-0.0051546391752577,0.6067130035530033,0.6327082337114904,-1.2739974343760285,-0.4200245984914146,-1.6618699342727168,-1.7570080499781993,-1.015148799213031,-0.5040845604749775,-0.2888212789437287,-1.048967855667987,0.44361771463124827,-0.0,1.1161587117810334,0.613341786880213,-1.068759919713571,0.46492301064914576,-2.0353210215939597,-3.1034783654048606,1.0611781517631917,0.6661765699879554
2008-01-08,3.31,3.25,3.27,3.09,2.76,2.76,3.16,3.47,3.86,4.39,4.35,4.031000000000001,4.036333333333333,37.37052628998822,-0.8240780436094737,0.0,0.0,0.0,95.07389162561468,436.8981407459984,0,-0.07340663704252495,0.0,0.5889213501450185,0.6060162843942809,-1.2739974343760285,-0.4200245984914146,-1.2132995205232848,-1.19173393381018,-0.8159863981931803,-0.42033748675639904,-0.3790980090723356,-0.8144541721752375,0.4429612545107666,0.0,1.1161587117810334,0.613341786880213,-1.2454367038410283,0.6888799492297862,-1.6122576161492608,-2.659586925694174,0.9748590909314945,-0.48125016508336066
2008-01-09,3.34,3.22,3.22,3.04,2.69,2.69,3.1,3.4,3.82,4.35,4.32,3.99,4.036,35.55043503032503,-0.8240780436094737,0.0,-0.0103626943005181,-0.0,94.08866995073784,436.8981407459984,1,-0.44085396077196515,-0.0103626943005181,0.5889213501450185,0.5882216515161414,-1.1555711183026043,-0.5113822017804585,-0.6196301337722073,-1.8022516233932133,-0.8313352827890755,-1.4453301557480391,-0.2880081141124121,-0.1549577365355709,0.46757499911282674,-0.0,1.1161587117810334,0.6069859134410399,-1.4374311576108347,0.9298785114017426,-1.231722147024441,-2.4816042391477575,1.2552352095531183,-0.9089829915634002
2008-01-10,3.37,3.24,3.21,3.04,2.71,2.74,3.16,3.49,3.91,4.47,4.44,3.951000000000001,4.034666666666666,42.35349267657338,-0.8240780436094737,0.0,0.0235602094240838,0.0,96.30541871921076,436.8981407459984,0,-0.7811945147180813,0.0235602094240838,0.5533380433290489,0.5882216515161414,-0.3452903602667421,0.458702679169081,0.014873655242171643,0.056904054748306405,-0.22562531492442398,-0.38562209995154767,-0.9032592742037098,-0.011841149908211755,0.44708872148729445,0.0,1.1161587117810334,0.6212866286791796,-1.4138425431470085,0.9958988550579034,-0.733305040622774,-0.6217461358920305,0.5228959166080057,-1.6162756068285629
2008-01-11,3.23,3.09,3.07,2.91,2.59,2.61,3.06,3.38,3.82,4.4,4.39,3.912,4.027666666666667,38.03035359611946,-0.8240780436094737,0.0,-0.0230179028132992,-0.0,94.08866995073784,436.8981407459984,0,-1.0703333924068343,-0.0230179028132992,0.6334004836649807,0.5526323857598624,0.6680422063319564,-0.33724102484308704,-0.41139950885511806,-0.2748828442272448,-0.7967692715186938,0.019022569814129153,-0.46107409628795104,-0.3686056883929701,0.4459244508879463,-0.0,1.1161587117810334,0.6069859134410399,-1.5337055675556965,1.2102184252147707,-0.7318406616015298,-1.618466246663845,-0.29154329643142374,-1.4352637435393372
2008-01-14,3.2,3.19,3.07,2.9,2.58,2.61,3.08,3.39,3.81,4.39,4.37,3.882,4.023333333333333,37.57146185198135,-0.8240780436094737,0.0,-0.0026178010471203,-0.0,93.84236453201864,436.8981407459984,0,-1.3022468672196768,-0.0026178010471203,0.5533380433290489,0.6327082337114904,0.3270835785127445,-0.07285251117761109,-0.34219453920892395,-0.22102915112579358,-0.8683248853665637,0.014057197234372177,-0.6884240211424371,-0.30994513042415317,0.447604233387133,-0.0,1.1161587117810334,0.6053969450812468,-1.6258882118213787,1.3384575283298312,-1.9747375370658922,-1.841101792282041,-0.14455473937149482,-1.698839590300099
2008-01-15,3.15,3.17,3.05,2.87,2.53,2.55,3.0,3.3,3.72,4.3,4.28,3.85,4.015,33.63749480630558,-0.8240780436094737,0.0,-0.0236220472440944,-0.0,91.62561576354578,436.8981407459984,1,-1.5160891621769705,-0.0236220472440944,0.5444422166250567,0.5526323857598624,0.329805906318734,-1.6423263252551932,-0.9849172892208965,-0.6393196140111198,-1.830423433701895,0.27809458766862094,2.474395425744084,-0.9567475284966092,0.47132268895802143,-0.0,1.1161587117810334,0.5910962298431071,-1.834038739010462,1.4886744915264118,-2.4493569015243906,-3.644488716070154,-0.9399158349830888,-1.359352952118254
2008-01-16,3.14,3.14,3.05,2.86,2.51,2.55,3.0,3.32,3.74,4.34,4.32,3.833,4.01,35.25974997409921,-0.8240780436094737,0.0,0.0053763440860215,0.0,92.1182266009842,436.8981407459984,0,-1.6245162413102483,0.0053763440860215,0.46437977628912536,0.5437350693207927,-0.44684026031576424,-0.6984022168904891,-0.562417750236876,-0.32760778726437273,-1.1895346283247807,0.351741500000557,0.1501263680885287,-0.5751922888068539,0.4474460450998349,0.0,1.1161587117810334,0.5942741665626936,-1.939955414103298,1.5733334385903555,-2.9085010353731433,-2.7816357751754017,-0.30416022854062114,-1.8366096714578597
2008-01-17,3.07,3.07,3.01,2.81,2.44,2.46,2.9,3.22,3.66,4.27,4.25,3.8080000000000007,4.0023333333333335,31.900526338383383,-0.8240780436094737,0.0,-0.0213903743315507,-0.0,90.14778325123054,436.8981407459984,0,-1.781133133391648,-0.0213903743315507,0.48217142969711013,0.46365922136916515,0.37959731839289396,-1.327470199913342,-1.7476368697977696,-1.7330891447494663,-1.5790085605626636,-0.40589337241714857,1.506945060127682,-1.1742733676560515,0.4454365519747456,-0.0,1.1161587117810334,0.5815624196843473,-2.1379489453252667,1.8142129633889004,-2.4368813753734924,-4.441893771579093,-0.7632053766739436,-1.410515696013507
2008-01-18,2.63,2.86,2.86,2.69,2.36,2.39,2.86,3.2,3.66,4.3,4.28,3.786,3.993666666666667,31.9005263383834,-0.8240780436094737,0.0,0.0,0.0,90.14778325123054,436.8981407459984,0,-1.901607665761963,0.0,0.411004816065171,0.48145385424730464,-0.6603319034971157,-0.5340873172331937,-1.1397091557159291,-1.1339135869267545,-1.2075305957366531,-0.44407915080595994,-0.0520201925510807,-0.7549180888293807,0.44410067038877105,0.0,1.1161587117810334,0.5815624196843473,-2.2671208220973447,2.0555196475042012,-1.922211917702821,-3.3063803098411135,-0.12549112479113433,-1.941598394598312
2008-01-22,2.15,2.35,2.41,2.29,2.08,2.12,2.64,3.01,3.52,4.23,4.23,3.752,3.977,26.73168262754635,-0.8240780436094737,0.0,-0.0382513661202186,-0.0,86.6995073891616,436.8981407459984,0,-2.0582245578433627,-0.0382513661202186,0.411004816065171,0.41027532273474654,0.7869472307102894,-1.9915553900448493,-2.083300291574407,-1.5471956672747005,-1.679565367111127,0.11923725889470342,2.8437466676379946,-1.85567322872491,0.45028977736207737,-0.0,1.1161587117810334,0.5593168626472411,-2.5836348386375274,2.535042169406258,-1.716283809288002,-4.9337354767593595,-1.7816703601654258,-1.4617093314448444
2008-01-23,2.07,2.21,2.25,2.19,2.09,2.12,2.64,3.01,3.51,4.23,4.23,3.717,3.9566666666666666,26.40260453562429,-0.8240780436094737,0.0,-0.0028409090909091,-0.0,86.45320197044238,436.8981407459984,1,-2.190746543450699,-0.0028409090909091,0.2864632422092774,0.41027532273474654,-0.02966831301649349,-1.3825514266514165,-1.5412525728334174,-1.116870781880196,-1.3096370952580474,0.12827112068973262,1.2091082438619505,-1.385202135990877,0.4711877827668019,-0.0,1.1161587117810334,0.5577278942874478,-2.817923767096432,2.756639479181249,-1.7356135644793904,-4.085448189961379,-1.2899258964908495,-1.9887680582575125
2008-01-24,2.19,2.37,2.48,2.4,2.25,2.3,2.85,3.21,3.68,4.37,4.36,3.703,3.941,39.93889327073627,-0.8240780436094737,0.0,0.0484330484330486,0.0,90.64039408866896,436.8981407459984,0,-2.1756872269044125,0.0484330484330486,0.2775674155052848,0.2857128925877699,2.1025322473448815,0.20305348704859466,-0.4273562583133052,-0.11203403783000711,-0.10189533018198559,1.8217568696315563,-0.8046514134044508,-0.7148091845394983,0.4471681598856957,0.0,1.1161587117810334,0.5847403564039341,-2.673034434909071,2.484339870315174,-0.3992597364401976,-1.3425374838504467,-2.5716026973421124,-2.562255687453013
2008-01-25,2.07,2.3,2.41,2.34,2.23,2.28,2.81,3.15,3.61,4.3,4.28,3.673,3.9286666666666665,36.92715764289278,-0.8240780436094737,0.0,-0.0190217391304348,-0.0,88.91625615763449,436.8981407459984,0,-2.33531598229507,-0.0190217391304348,0.42879646947315575,0.27681557614869995,1.2559734869597017,0.8893363624635416,-0.36170646240297627,-0.08655632477615545,-0.45946003920776085,1.7840220738652206,-1.240916921692204,-0.60451947217699,0.4487976805349162,-0.0,1.1161587117810334,0.5736175778853809,-2.6488351930880016,1.9601706482848014,0.003180719738012077,-1.161488091864612,-1.8772153565619174,-2.8387294051614593
2008-01-28,2.12,2.34,2.36,2.3,2.2,2.27,2.8,3.15,3.61,4.3,4.29,3.652,3.914,36.92715764289278,-0.8240780436094737,0.0,0.0,0.0,88.91625615763449,436.8981407459984,1,-2.392541385170968,0.0,0.3665256825452088,0.4280699556128861,1.1309062415240658,0.989079854523814,-0.36170646240297627,-0.08655632477615545,-0.3325663342581655,1.7840220738652206,-1.1661102051157628,-0.60451947217699,0.4651701846772152,0.0,1.1161587117810334,0.5736175778853809,-2.5981023474159772,1.489490560875931,0.2992894601418788,-1.0284909649888234,-1.6346354190586276,-2.916454893860126
2008-01-29,2.13,2.28,2.36,2.33,2.29,2.33,2.87,3.23,3.69,4.35,4.34,3.640000000000001,3.8976666666666655,42.658437997783686,-0.8240780436094737,0.0,0.0221606648199446,0.0,90.88669950738816,436.8981407459984,1,-2.3533871621505984,0.0221606648199446,0.3665256825452088,0.3657887405393976,-0.025700515106709124,0.109275702830397,1.3461699575081374,0.7334656121844678,0.6136323729800237,1.0722723342976495,-0.720398058258627,1.687799802274111,0.4674015725073781,0.0,1.1161587117810334,0.5863293247637273,-2.3884539128583597,1.054368974825918,0.49015438689582197,1.0467545206857876,-0.623120988795413,-3.555304571251238
2008-01-30,1.93,2.21,2.29,2.3,2.3,2.44,2.96,3.32,3.78,4.45,4.44,3.646,3.882333333333333,48.345106670085656,-0.8240780436094737,0.0,0.024390243902439,0.0,93.10344827586104,436.8981407459984,0,-2.160627910358121,0.024390243902439,0.43769229617714794,0.3657887405393976,0.21064076948108768,1.6240779330890172,2.135309394597916,1.1356514915024434,1.4008379954434687,1.0201733203215462,1.4714332471989646,2.6491558490136025,0.4484393452869706,0.0,1.1161587117810334,0.600630040001867,-2.0393499556280537,0.6791487476041967,0.7685579567507776,3.053241550051311,-0.7831307928837367,-4.0265305087585554
2008-01-31,1.64,1.96,2.07,2.11,2.17,2.27,2.82,3.19,3.67,4.35,4.35,3.639,3.8646666666666665,42.763076182892384,-0.8240780436094737,0.0,-0.029100529100529,-0.0,90.39408866994977,436.8981407459984,0,-2.0642482844618772,-0.029100529100529,0.5177547365130793,0.4369672720519556,1.4917528708746837,0.5838880385874314,-0.060033042072025256,0.022778105911885015,0.3892472103283252,0.8166422024280312,-0.5775628996291435,-0.09947846739316818,0.44599309978218765,-0.0,1.1161587117810334,0.5831513880441408,-1.9317276284553557,0.569323145699276,-0.1436519888725524,-0.46625193175278573,-0.9508543292517323,-2.6202887385181803
2008-02-01,1.75,2.1,2.15,2.13,2.09,2.22,2.75,3.13,3.62,4.31,4.32,3.6349999999999993,3.847333333333333,40.47540856300344,-0.8240780436094737,0.0,-0.0136239782016348,-0.0,89.16256157635371,436.8981407459984,1,-1.9437737520915699,-0.0136239782016348,0.41990064276916317,0.5170431200035833,1.1159365929389538,-0.6310763097328551,0.09123283699182257,0.10819311396212493,-0.10623749952487298,0.7053254018244169,-0.6653573926356164,0.07394664526465954,0.46591372784013296,-0.0,1.1161587117810334,0.5752065462451744,-1.9104977971733592,0.4669385507848805,0.06957709375534611,-0.9130101255696701,-0.6954172367768934,-2.354792523460483
2008-02-04,2.15,2.27,2.22,2.17,2.08,2.23,2.78,3.18,3.68,4.37,4.37,3.637000000000001,3.834666666666666,44.32446529565863,-0.8240780436094737,0.0,0.0165745856353591,0.0,90.64039408866896,436.8981407459984,0,-1.8112517664842127,0.0165745856353591,0.37542150924920137,0.41917263917381614,0.7718626294820121,-0.8865872379590649,0.5493879274897419,0.3594947061999664,0.5140484997403815,0.8262489387290485,-1.204099467561414,0.615659330821452,0.44757381458197976,0.0,1.1161587117810334,0.5847403564039343,-1.7664765354472576,0.33024728583470975,0.7233584675348261,-0.0420702630096299,-0.4864443126632854,-2.3953669889534814
2008-02-05,2.22,2.19,2.13,2.06,1.93,2.08,2.66,3.08,3.61,4.32,4.33,3.646,3.820333333333333,40.993966336110994,-0.8240780436094737,0.0,-0.0190217391304348,-0.0,88.91625615763449,436.8981407459984,0,-1.600421334836189,-0.0190217391304348,0.42879646947315575,0.3746860569784675,0.3281573018748417,-0.5415886666845391,-0.5827559298337026,-0.2809897858298801,-0.3821682068807031,0.7444743081144533,-0.5204870445663226,-0.6930326211474028,0.44751466841235904,-0.0,1.1161587117810334,0.5736175778853811,-1.7532885499643636,0.2510889727955891,1.1106225431843395,-1.4596273614873005,-0.4006609583383259,-1.8153666941242952
2008-02-06,2.12,2.1,2.1,2.05,1.96,2.11,2.67,3.08,3.61,4.36,4.37,3.656,3.801333333333333,40.993966336110994,-0.8240780436094737,0.0,0.0,0.0,88.91625615763449,436.8981407459984,1,-1.3383892269307645,0.0,0.3665256825452088,0.4280699556128861,-0.2716202239200282,-0.07778976220928685,-1.2248520018943907,-0.8897737208764362,-0.6647379668310339,0.09187847601577469,-0.703622616344144,-1.0871256896912935,0.4666258115613061,0.0,1.1161587117810334,0.5736175778853811,-1.7213884167296158,0.1288043404056714,1.2571528438361548,-2.0823704725333902,0.20156760902749393,-1.502400291027865
2008-02-07,2.19,2.17,2.13,2.08,1.99,2.21,2.79,3.21,3.74,4.5,4.51,3.662,3.785,49.21319997438226,-0.8240780436094737,0.0,0.03601108033241,0.0,92.11822660098424,436.8981407459984,0,-1.1365943852105045,0.03601108033241,0.3665256825452088,0.3657887405393976,0.5840456122249222,0.5730955545041603,0.5406492745374708,0.37205861002848006,1.1606923785507584,0.6565020362380221,-0.13545757907094216,0.5681381985501721,0.4473716968684441,0.0,1.1161587117810334,0.594274166562694,-1.449795182681779,0.03208345340409845,1.6633230013850597,1.15984830240859,-0.3559583862806035,-2.202634159132649
2008-02-08,2.24,2.23,2.12,2.05,1.93,2.1,2.69,3.11,3.64,4.41,4.43,3.665,3.763,44.12188156341142,-0.8240780436094737,0.0,-0.0267379679144385,-0.0,89.65517241379214,436.8981407459984,0,-0.9107046370161724,-0.0267379679144385,0.48217142969711013,0.3657887405393976,0.9237423248915242,0.3001998855415439,0.16717014480916076,0.14477771272260864,-0.3114302213874036,1.0198473075692325,-0.8822569508759881,0.1792594518796763,0.44717790892387654,-0.0,1.1161587117810334,0.5783844829647611,-1.3922810398798589,-0.3463144479944238,1.1929449168455928,-0.04516746060923193,-0.3969215225257647,-1.7226666815583742
2008-02-11,2.35,2.31,2.13,2.06,1.93,2.1,2.67,3.09,3.62,4.38,4.41,3.666,3.7433333333333336,43.160166444407366,-0.8240780436094737,0.0,-0.0054945054945054,-0.0,89.16256157635372,436.8981407459984,1,-0.7239691118421995,-0.0054945054945054,0.39321316265718614,0.48145385424730464,1.1656306237560452,0.11107445017761337,-0.43456652864301254,-0.18424438562139372,-0.6308110505283699,0.8549237469944974,-0.8415478282488723,-0.5448484266064588,0.46725093789189354,-0.0,1.1161587117810334,0.5752065462451745,-1.3644428077369724,-0.5260978370137258,1.6681202313726688,-0.7973762777744414,-0.4002750940184307,-1.2853521287821768
2008-02-12,2.55,2.31,2.12,2.06,1.94,2.13,2.71,3.13,3.66,4.43,4.46,3.663,3.7283333333333335,45.7089633567694,-0.8240780436094737,0.0,0.011049723756906,0.0,90.14778325123056,436.8981407459984,1,-0.615542032708921,0.011049723756906,0.37542150924920137,0.39248068985660706,0.06674008930534332,-0.7136944938827079,0.39666956399043724,0.28407287370302153,0.010323828433341328,0.7082001976396813,-0.7398562088442718,0.4175560789038234,0.4683685274821932,0.0,1.1161587117810334,0.5815624196843477,-1.2561431990781837,-0.742938122022295,1.4594427790497617,0.04366390204747706,0.2316937032496323,-1.4726415650013116
2008-02-13,2.5,2.28,2.1,2.03,1.91,2.11,2.71,3.14,3.7,4.48,4.52,3.655,3.717,48.20996140535232,-0.8240780436094737,0.0,0.0109289617486338,0.0,91.1330049261074,436.8981407459984,1,-0.5854233996163433,0.0109289617486338,0.411004816065171,0.3746860569784675,-0.6292303873843811,0.5792118602405166,0.7021062909890464,0.4558977392821997,0.9580310161183118,0.7276535002533451,-0.24685103560330698,0.7666555313692467,0.4668837972362769,0.0,1.1161587117810334,0.587918293123521,-1.08603823398855,-0.7658245710131324,0.7255107247610246,1.1259715051366106,0.5398277932586717,-1.8558042667498886
2008-02-15,2.4,2.21,2.07,2.02,1.91,2.15,2.76,3.21,3.76,4.55,4.58,3.687,3.71,51.14939932309228,-0.8240780436094737,0.0,-0.0233766233766234,-0.0,92.61083743842264,436.8981407459984,1,-0.23303539243319016,-0.0233766233766234,0.5800255234410263,0.4458645884910256,1.4563000739061132,0.949220505260361,0.9236318292517735,0.5709849270710777,0.8717734232190725,0.7804602411576195,0.016341916857467467,1.0376352242823117,0.4663988707815389,-0.0,1.1161587117810334,0.5741747486089451,-1.0887652918043076,-0.8388951464701995,0.7707699840690807,1.646363895240816,-0.286823444141523,-1.7533789180541055
2008-02-19,2.37,2.28,2.14,2.11,2.06,2.31,2.93,3.37,3.89,4.63,4.66,3.708,3.710333333333333,57.26674912843182,-0.8240780436094737,0.0,0.0345744680851065,0.0,95.81280788177236,436.8981407459984,1,-0.046299867259204576,0.0345744680851065,0.4999630831050945,0.5793243350770718,2.4972620511467074,1.7695000583891138,2.070876264396504,1.123951633190014,1.6265281100125955,0.9630221647809545,2.085380053077443,2.5192381654628866,0.4733534357805089,0.0,1.1161587117810334,0.5940265351299991,-0.8602926707668338,-0.7559015120429444,0.9360919796195792,3.820464220356813,-1.0449805978655893,-2.246784848273741
2008-02-20,2.4,2.25,2.17,2.16,2.14,2.43,3.02,3.45,3.93,4.63,4.65,3.74,3.7126666666666654,58.96931339383924,2.006594302317931,0.0,0.0102827763496144,0.0097827763496144,96.79802955664924,441.1722175444789,0,0.22175596726473726,0.0102827763496144,0.6156088302569959,0.4992484871254438,1.165204213565854,0.7258549238346333,2.04840629052596,1.1114613730159457,1.4810412029337316,0.9665815906053904,0.27579224212334047,2.4945981216780413,0.4490231767437624,0.0,1.1161587117810334,0.6001347771364773,-0.6032482291772082,-0.6091325813870321,0.6546760879969299,3.6858954625469194,-0.24395598409267416,-0.24902369785720538
2008-02-21,2.35,2.2,2.1,2.05,1.98,2.23,2.8,3.24,3.77,4.52,4.54,3.756,3.709666666666666,50.33118912883893,0.5912581293542287,0.0,-0.0407124681933842,-0.0005,92.85714285714188,440.9516314357066,1,0.3934321758924204,-0.0407124681933842,0.6511921370729654,0.6149136008333509,1.928391731769092,0.107302001333917,0.5363862289756118,0.26755979562042925,0.16976400842846623,2.1751824077775552,-0.7633865911492229,0.8941082225565988,0.4660376586142002,-0.0,1.1161587117810334,0.5757018091105648,-0.6600007447778863,-0.7784974214851639,-0.23037928438247793,0.9267336883817842,-0.8916491443869974,-0.020301849199548798
2008-02-22,2.33,2.2,2.14,2.08,1.98,2.24,2.81,3.26,3.79,4.55,4.58,3.761000000000001,3.708666666666667,51.29167562253728,0.5912581293542287,0.0,0.0053050397877985,0.0,93.3497536945803,440.9516314357066,1,0.44764571545906107,0.0053050397877985,0.5088589098090871,0.65050286658963,0.6398440678067931,-0.8610497349385,-0.4147211179260036,-0.12654152812572733,0.29137672125236075,1.4728645524035293,-0.9890375155817637,-0.6321470018471214,0.46624321722577305,0.0,1.1161587117810334,0.5787559301138039,-0.6620311201836208,-1.0272920204946578,0.5433951824429969,-0.4872716523704308,-0.006409665563050297,0.5779726844101157
2008-02-25,2.34,2.2,2.13,2.13,2.13,2.39,2.98,3.41,3.91,4.65,4.67,3.788,3.708666666666667,56.70186672982566,2.006594302317931,0.0,0.0316622691292876,0.0,96.3054187192108,440.9516314357066,0,0.691606643508925,0.0316622691292876,0.5266505632170719,0.5081458035645138,1.5810478111159973,-0.15721417632464368,1.1145677221952859,0.5479246411384172,1.0463202873857198,1.5495969930566318,-0.952876957788616,1.6112732714709768,0.44884527429864907,0.0,1.1161587117810334,0.5970806561332384,-0.45453838309681555,-0.9387607240807503,0.8188941475318694,2.335587272975672,-0.45384423254547207,0.7123429668838525
2008-02-26,2.34,2.14,2.09,2.07,2.04,2.32,2.92,3.36,3.88,4.64,4.66,3.814,3.7106666666666666,55.055469674778685,0.5912581293542287,0.0,-0.0076726342710997,-0.0,95.56650246305318,440.9516314357066,0,0.9084608017754845,-0.0076726342710997,0.6334004836649807,0.5259404364426533,0.1265130526705327,1.0125556367796678,-0.05598923579028269,0.031286764523089414,0.677821109307847,1.1390870323438196,-0.13057555584423464,-0.10428724807762241,0.4458743981385681,-0.0,1.1161587117810334,0.5924994746283798,-0.33519370486290223,-0.9494463809351478,0.4525043798429937,0.9208922183903698,0.3073145854509476,0.4243082330315718
2008-02-27,2.21,1.98,2.02,2.02,2.01,2.25,2.89,3.33,3.85,4.62,4.65,3.8330000000000006,3.712,53.38610901004618,0.5912581293542287,0.0,-0.0077319587628865,-0.0,94.82758620689556,440.9516314357066,0,1.0680895571661453,-0.0077319587628865,0.6067130035530033,0.6327082337114904,0.23335493370115853,0.5569414066358414,-0.5462594666229624,-0.22276805679525538,0.25306144371811456,1.0731948010404506,-0.6633217434132157,-0.7284453680419208,0.44757446917785393,-0.0,1.1161587117810334,0.5879182931235213,-0.2862709494138634,-0.9971824471467524,0.5251592922940269,0.04315318898159545,0.4008861149938391,0.8886033051427841
2008-02-28,2.08,1.9,1.95,1.92,1.87,2.1,2.73,3.17,3.71,4.51,4.55,3.834,3.7116666666666656,46.32664091791038,0.5912581293542287,0.0,-0.0363636363636363,-0.0,91.37931034482662,440.9516314357066,0,1.080137010403183,-0.0363636363636363,0.5800255234410263,0.6060162843942809,0.44032637522418233,-1.729633591452608,-0.4238371873831549,-0.17425296003887225,-1.4234067906216197,0.8971068676189551,1.9073984069612469,-0.5398506373229971,0.44580614586871314,-0.0,1.1161587117810334,0.5665394461008478,-0.4763687422845842,-0.8613033353428943,0.23309662057710925,-1.4161497719938854,-0.13480744492572694,1.2443538400017744
2008-03-03,1.99,1.7,1.8,1.74,1.61,1.84,2.48,2.96,3.54,4.37,4.42,3.78,3.7006666666666654,39.71538878206462,0.5912581293542287,0.0,0.0028328611898018,0.0,87.19211822660007,440.9516314357066,1,0.6916066435089366,0.0028328611898018,0.2953590689132696,0.45476190493009516,2.0227919145177453,-2.732193133942905,-2.593641921816946,-1.5977930940999843,-1.3718085682804564,0.5669520494327589,3.299758062014042,-2.791748897331179,0.4697710413589985,0.0,1.1161587117810334,0.5681443737101988,-0.6007775823756307,-0.8961737319423625,-0.5961744093808986,-4.413939179123439,-1.2511204111537344,2.048262717185198
2008-03-04,2.01,1.66,1.76,1.72,1.65,1.86,2.53,3.02,3.63,4.46,4.52,3.754,3.6996666666666655,44.63807038371653,2.006594302317931,0.0,0.0254237288135592,0.0249237288135592,89.40886699507296,451.9417903175068,1,0.46571689531460914,0.0254237288135592,0.3042548956172622,0.2946102090268395,1.5411770303994983,-0.7195991264410271,-1.7612645284965336,-0.7470630582856045,-0.6750079929479982,1.506171858932661,-0.21574667014664062,-2.601164007138725,0.46723412475705156,0.0,1.1161587117810334,0.5825887221943563,-0.5322045236069533,-0.8964578170235689,0.1368671041766803,-2.2859451159174897,-0.9677335071465607,2.0836354731674986
2008-03-05,1.91,1.53,1.75,1.72,1.66,1.91,2.59,3.1,3.7,4.55,4.6,3.731,3.705666666666666,48.18223719798007,2.006594302317931,0.0,0.0192837465564739,0.0192837465564739,91.13300492610745,460.6569212602687,0,0.20368478740918108,0.0192837465564739,0.38431733595319356,0.3035075254659094,0.2541990144750516,1.6605100282866032,-1.0591132776782703,-0.3664668473893098,-0.14501597562632407,1.9056016204314714,-1.116544705240501,-1.7566452537266637,0.44350585439252904,0.0,1.1161587117810334,0.5938232154598123,-0.3482408874305806,-0.8685214563059878,0.05365490433771563,-0.45484357120204105,-0.32910364010751475,1.2195350715186106
2008-03-06,1.73,1.39,1.61,1.59,1.53,1.77,2.5,3.0,3.62,4.52,4.57,3.716,3.709333333333333,44.66315835404431,0.5912581293542287,0.0,-0.0216216216216216,-0.0216216216216216,89.16256157635377,450.696771611398,0,0.03502044209075166,-0.0216216216216216,0.4465881228811405,0.38358337341753707,1.0813492108249803,0.7879725479349399,-0.653835189783762,-0.22496309174694054,-0.5497935997611155,1.5949670254669377,-1.2590722949079036,-1.0115016990996692,0.4412595138530181,-0.0,1.1161587117810334,0.5809837945850056,-0.33865253719988025,-0.8677634307077632,-0.3396907100812301,-0.7227307012684591,-0.4139754361438762,0.38652171440110994
2008-03-07,1.65,1.45,1.56,1.55,1.53,1.75,2.45,2.94,3.56,4.49,4.55,3.693,3.705333333333333,42.175189034808135,-0.8240780436094737,0.0,-0.0165745856353591,-0.0005,87.6847290640385,450.4714232255924,0,-0.13665576653693778,-0.0165745856353591,0.37542150924920137,0.4458645884910256,0.6917774482843887,-0.641780244315144,0.2491427595902571,0.211362658879977,-0.7515898024614079,0.46255300291571183,-0.22243225857290203,0.2276093335213616,0.44501237193941695,-0.0,1.1161587117810334,0.5713542289289005,-0.4307676620538929,-0.8481611548831555,-0.24280099617025075,-0.5490131709670554,0.15798163563724452,-0.6931194242732495
2008-03-10,1.63,1.35,1.45,1.46,1.47,1.67,2.37,2.84,3.46,4.39,4.45,3.648000000000001,3.7003333333333335,38.34165055235897,-0.8240780436094737,0.0,-0.0280898876404495,-0.0,85.2216748768464,450.4714232255924,1,-0.49807936364785954,-0.0280898876404495,0.322046549025247,0.3746860569784675,1.0794561008026127,-2.1977893107381963,-0.6080792173369161,-0.2736602168606172,-1.1281174905902753,0.9140121944272289,1.9474024849440021,-0.7659916262527199,0.4672539428280226,-0.0,1.1161587117810334,0.555304952835392,-0.671564466997277,-0.5963293329696926,-0.22883952211074604,-2.266531163200965,-0.8070561804973299,-0.34652395977472183
